Address,Rent,Beds,Baths,Type,Area_in_sqft,Rent_per_sqft,Rent_category,Frequency,Furnishing,Purpose,Posted_date,Age_of_listing_in_days,Location,City,Latitude,Longitude
"Raha Views, Al Raha Beach, Abu Dhabi",160000,3,4,Apartment,2486,64.36041834271923,High,Yearly,Unfurnished,For Rent,2024-04-03,18,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Jubail Island, Abu Dhabi",299000,3,4,Townhouse,2454,121.84189079054605,High,Yearly,Unfurnished,For Rent,2024-04-03,18,Al Jubail Island,Abu Dhabi,24.53170985,54.486156497090434
"Al Rayyana, Khalifa City, Abu Dhabi",59000,1,2,Apartment,1000,59.0,Low,Yearly,Unfurnished,For Rent,2024-04-02,19,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",160000,6,7,Villa,2750,58.18181818181818,High,Yearly,Unfurnished,For Rent,2024-04-03,18,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Ansam 1, Ansam, Yas Island, Abu Dhabi",190000,3,4,Apartment,2178,87.23599632690542,High,Yearly,Unfurnished,For Rent,2024-04-02,19,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Baynuna Tower 2, Al Hosn, Abu Dhabi",50000,1,1,Apartment,750,66.66666666666667,Low,Yearly,Unfurnished,For Rent,2024-04-04,17,Al Hosn,Abu Dhabi,24.47311215,54.36330129768281
"Park View, Saadiyat Island, Abu Dhabi",85000,1,2,Apartment,853,99.64830011723328,Medium,Yearly,Furnished,For Rent,2024-04-03,18,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Raha Views, Al Raha Beach, Abu Dhabi",99000,2,4,Apartment,1356,73.00884955752213,Medium,Yearly,Unfurnished,For Rent,2024-04-03,18,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Shaheen Tower, Al Khalidiyah, Abu Dhabi",135000,3,4,Apartment,3250,41.53846153846154,Medium,Yearly,Furnished,For Rent,2023-10-03,201,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Shining Towers, Al Khalidiyah, Abu Dhabi",85000,2,3,Apartment,1300,65.38461538461539,Medium,Yearly,Unfurnished,For Rent,2024-04-04,17,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Tourist Club Area (TCA), Abu Dhabi",75000,3,4,Apartment,1240,60.483870967741936,Medium,Yearly,Unfurnished,For Rent,2024-04-03,18,Tourist Club Area (TCA),Abu Dhabi,24.495946,54.381815
"Silver Tower, Corniche Road, Abu Dhabi",127500,3,5,Apartment,2380,53.57142857142857,Medium,Yearly,Unfurnished,For Rent,2024-04-03,18,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Sheikh Khalifa Bin Zayed Street, Abu Dhabi",82000,3,4,Apartment,1800,45.55555555555556,Medium,Yearly,Unfurnished,For Rent,2024-04-02,19,Sheikh Khalifa Bin Zayed Street,Abu Dhabi,24.514535,54.3895051
"Al Raha Beach, Abu Dhabi",105000,2,3,Apartment,1302,80.64516129032258,Medium,Yearly,Unfurnished,For Rent,2023-10-04,200,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Hamdan Street, Abu Dhabi",52000,1,1,Apartment,950,54.73684210526316,Low,Yearly,Unfurnished,For Rent,2024-04-03,18,Hamdan Street,Abu Dhabi,24.2479318,55.717251
"Al Khalidiyah, Abu Dhabi",60000,2,3,Apartment,1250,48.0,Low,Yearly,Unfurnished,For Rent,2024-04-03,18,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Tourist Club Area (TCA), Abu Dhabi",68000,3,2,Apartment,1450,46.89655172413793,Medium,Yearly,Unfurnished,For Rent,2024-04-03,18,Tourist Club Area (TCA),Abu Dhabi,24.495946,54.381815
"Airport Street, Abu Dhabi",46000,1,2,Apartment,949,48.47207586933615,Low,Yearly,Unfurnished,For Rent,2024-04-03,18,Airport Street,Abu Dhabi,24.2577139,55.6334536
"Al Zeina Building C, Al Zeina, Al Raha Beach, Abu Dhabi",220000,3,3,Townhouse,2180,100.91743119266054,High,Yearly,Unfurnished,For Rent,2024-04-02,19,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Muneera, Al Raha Beach, Abu Dhabi",125999,2,4,Apartment,1500,83.99933333333334,Medium,Yearly,Unfurnished,For Rent,2024-04-03,18,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Bahia, Abu Dhabi",150000,4,5,Villa,7656,19.59247648902821,High,Yearly,Unfurnished,For Rent,2024-04-01,20,Al Bahia,Abu Dhabi,24.5140484,54.66308214538901
"Q Residence, Al Raha Beach, Abu Dhabi",75000,1,2,Apartment,1009,74.33102081268582,Medium,Yearly,Unfurnished,For Rent,2023-10-04,200,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Mayan 3, Mayan, Yas Island, Abu Dhabi",109999,1,2,Apartment,944,116.52436440677968,Medium,Yearly,Unfurnished,For Rent,2024-04-01,20,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Al Muneera, Al Raha Beach, Abu Dhabi",105000,2,4,Apartment,1700,61.76470588235294,Medium,Yearly,Unfurnished,For Rent,2024-04-02,19,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Khalidiyah, Abu Dhabi",55000,1,2,Apartment,900,61.11111111111112,Low,Yearly,Unfurnished,For Rent,2024-04-03,18,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Hamdan Street, Abu Dhabi",75000,2,2,Apartment,1249,60.0480384307446,Medium,Yearly,Unfurnished,For Rent,2024-04-02,19,Hamdan Street,Abu Dhabi,24.2479318,55.717251
"Corniche Road, Abu Dhabi",150000,3,5,Apartment,2200,68.18181818181819,High,Yearly,Unfurnished,For Rent,2024-04-01,20,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Nation Towers, Corniche Area, Abu Dhabi",110000,2,3,Apartment,1300,84.61538461538461,Medium,Yearly,Unfurnished,For Rent,2024-04-03,18,Corniche Area,Abu Dhabi,24.484107,54.35067
"Mohammed Bin Zayed City, Abu Dhabi",160000,5,7,Villa,6500,24.615384615384617,High,Yearly,Unfurnished,For Rent,2022-09-19,580,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Electra Street, Abu Dhabi",65000,2,2,Apartment,1210,53.71900826446281,Low,Yearly,Unfurnished,For Rent,2024-04-03,18,Electra Street,Abu Dhabi,24.4650344,54.337592
"Mohammed Bin Zayed City, Abu Dhabi",65000,2,2,Apartment,1250,52.0,Low,Yearly,Unfurnished,For Rent,2024-04-04,17,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Al Falah Street, Abu Dhabi",70000,2,2,Apartment,1249,56.04483586869495,Medium,Yearly,Unfurnished,For Rent,2024-04-02,19,Al Falah Street,Abu Dhabi,24.2801159,55.7670807
"Shakhbout City, Abu Dhabi",38000,1,1,Apartment,1780,21.34831460674157,Low,Yearly,Unfurnished,For Rent,2024-04-03,18,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Khalifa City, Abu Dhabi",150000,4,6,Villa,3200,46.875,High,Yearly,Unfurnished,For Rent,2024-04-03,18,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Airport Street, Abu Dhabi",70000,3,3,Apartment,1550,45.16129032258065,Medium,Yearly,Unfurnished,For Rent,2024-04-01,20,Airport Street,Abu Dhabi,24.2577139,55.6334536
"Luluat Al Raha, Al Raha Beach, Abu Dhabi",80000,1,2,Apartment,909,88.008800880088,Medium,Yearly,Unfurnished,For Rent,2023-10-04,200,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Wahda Residential Tower, Al Wahdah, Abu Dhabi",110000,4,4,Apartment,1800,61.11111111111112,Medium,Yearly,Unfurnished,For Rent,2024-04-02,19,Al Wahdah,Abu Dhabi,24.4651138,54.3790331
"Tourist Club Area (TCA), Abu Dhabi",55000,2,2,Apartment,1240,44.354838709677416,Low,Yearly,Unfurnished,For Rent,2024-04-05,16,Tourist Club Area (TCA),Abu Dhabi,24.495946,54.381815
"Al Jubail Island, Abu Dhabi",299999,3,4,Townhouse,2462,121.85174654752234,High,Yearly,Unfurnished,For Rent,2024-04-03,18,Al Jubail Island,Abu Dhabi,24.53170985,54.486156497090434
"Shakhbout City, Abu Dhabi",110000,3,3,Villa,3900,28.205128205128204,Medium,Yearly,Unfurnished,For Rent,2024-04-02,19,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Etihad Towers, Corniche Road, Abu Dhabi",138000,1,2,Apartment,850,162.35294117647058,Medium,Yearly,Furnished,For Rent,2024-03-31,21,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Electra Street, Abu Dhabi",75000,2,3,Apartment,1350,55.55555555555556,Medium,Yearly,Unfurnished,For Rent,2024-04-01,20,Electra Street,Abu Dhabi,24.4650344,54.337592
"Al Manaseer, Abu Dhabi",95000,3,4,Penthouse,1649,57.61067313523348,Medium,Yearly,Unfurnished,For Rent,2024-04-02,19,Al Manaseer,Abu Dhabi,,
"Al Zeina, Al Raha Beach, Abu Dhabi",83000,2,3,Apartment,1380,60.14492753623188,Medium,Yearly,Unfurnished,For Rent,2024-04-02,19,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Airport Street, Abu Dhabi",55000,2,3,Apartment,1250,44.0,Low,Yearly,Unfurnished,For Rent,2024-04-01,20,Airport Street,Abu Dhabi,24.2577139,55.6334536
"Al Maha Tower, Marina Square, Al Reem Island, Abu Dhabi",55900,0,1,Apartment,538,103.90334572490708,Low,Yearly,Furnished,For Rent,2024-03-30,22,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Madinat Zayed, Abu Dhabi",40000,1,1,Apartment,800,50.0,Low,Yearly,Unfurnished,For Rent,2024-04-02,19,Madinat Zayed,Abu Dhabi,23.6520354,53.704661701793626
"Mohammed Bin Zayed City, Abu Dhabi",150000,5,7,Villa,4500,33.333333333333336,High,Yearly,Unfurnished,For Rent,2024-03-31,21,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Al Sana 2, Al Sana, Al Muneera, Al Raha Beach, Abu Dhabi",73000,1,2,Apartment,871,83.81171067738232,Medium,Yearly,Unfurnished,For Rent,2023-09-28,206,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Raha Lofts 1, Al Raha Lofts, Al Raha Beach, Abu Dhabi",160000,4,5,Apartment,2195,72.89293849658314,High,Yearly,Furnished,For Rent,2024-04-04,17,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Hamdan Street, Abu Dhabi",115000,2,2,Apartment,1500,76.66666666666667,Medium,Yearly,Furnished,For Rent,2024-04-02,19,Hamdan Street,Abu Dhabi,24.2479318,55.717251
"Noya, Yas Island, Abu Dhabi",170000,3,4,Townhouse,1778,95.61304836895388,High,Yearly,Unfurnished,For Rent,2024-04-01,20,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Hamdan Street, Abu Dhabi",68000,3,3,Apartment,1549,43.89928986442867,Medium,Yearly,Unfurnished,For Rent,2024-03-30,22,Hamdan Street,Abu Dhabi,24.2479318,55.717251
"Sheikh Khalifa Bin Zayed Street, Abu Dhabi",50000,2,2,Apartment,1250,40.0,Low,Yearly,Unfurnished,For Rent,2024-03-30,22,Sheikh Khalifa Bin Zayed Street,Abu Dhabi,24.514535,54.3895051
"Mohammed Bin Zayed City, Abu Dhabi",36000,0,1,Apartment,400,90.0,Low,Yearly,Unfurnished,For Rent,2024-03-30,22,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Baniyas East, Baniyas, Abu Dhabi",75000,3,3,Apartment,1500,50.0,Medium,Yearly,Unfurnished,For Rent,2024-04-02,19,Baniyas,Abu Dhabi,24.488919,54.3625614
"Mohammed Bin Zayed City, Abu Dhabi",200000,5,6,Villa,8000,25.0,High,Yearly,Unfurnished,For Rent,2024-03-29,23,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Muroor Road, Al Muroor, Abu Dhabi",240000,5,7,Villa,8200,29.26829268292683,High,Yearly,Unfurnished,For Rent,2024-03-30,22,Al Muroor,Abu Dhabi,24.4725056,54.376269
"Khalifa City, Abu Dhabi",32000,0,1,Apartment,550,58.18181818181818,Low,Yearly,Furnished,For Rent,2024-01-23,89,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Meera Shams Tower 1, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",120000,3,3,Apartment,1602,74.90636704119851,Medium,Yearly,Unfurnished,For Rent,2024-04-03,18,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Water's Edge, Yas Island, Abu Dhabi",60000,1,1,Apartment,678,88.49557522123894,Low,Yearly,Unfurnished,For Rent,2024-03-27,25,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Khalidiyah Street, Al Khalidiyah, Abu Dhabi",48000,2,2,Apartment,1300,36.92307692307692,Low,Yearly,Unfurnished,For Rent,2024-03-28,24,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Corniche Area, Abu Dhabi",70000,3,4,Apartment,1790,39.10614525139665,Medium,Yearly,Unfurnished,For Rent,2024-04-01,20,Corniche Area,Abu Dhabi,24.484107,54.35067
"Water's Edge, Yas Island, Abu Dhabi",50000,0,1,Apartment,490,102.04081632653062,Low,Yearly,Unfurnished,For Rent,2024-04-03,18,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Al Reem Island, Abu Dhabi",77999,2,3,Apartment,1250,62.3992,Medium,Yearly,Unfurnished,For Rent,2024-03-28,24,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Corniche Area, Abu Dhabi",85000,2,3,Apartment,1300,65.38461538461539,Medium,Yearly,Unfurnished,For Rent,2024-03-15,37,Corniche Area,Abu Dhabi,24.484107,54.35067
"Rabdan, Abu Dhabi",190000,7,8,Villa,7000,27.142857142857142,High,Yearly,Unfurnished,For Rent,2024-03-29,23,Rabdan,Abu Dhabi,24.4054839,54.505773076622674
"Khalifa City, Abu Dhabi",54000,0,1,Apartment,431,125.29002320185614,Low,Yearly,Furnished,For Rent,2024-03-30,22,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"SH21, Al Shamkha, Abu Dhabi",110000,4,6,Villa,5200,21.15384615384616,Medium,Yearly,Unfurnished,For Rent,2024-03-28,24,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Khalifa City, Abu Dhabi",54999,1,1,Apartment,750,73.332,Low,Yearly,Unfurnished,For Rent,2024-03-30,22,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Muroor Road, Al Muroor, Abu Dhabi",110000,3,4,Apartment,1910,57.59162303664922,Medium,Yearly,Unfurnished,For Rent,2024-03-29,23,Al Muroor,Abu Dhabi,24.4725056,54.376269
"Al Rahba, Abu Dhabi",100000,3,3,Apartment,3453,28.960324355632785,Medium,Yearly,Unfurnished,For Rent,2024-03-29,23,Al Rahba,Abu Dhabi,24.6030114,54.6947478
"Shabiya 11, Mussafah Community, Mohammed Bin Zayed City, Abu Dhabi",50000,2,2,Apartment,1700,29.41176470588235,Low,Yearly,Unfurnished,For Rent,2024-04-02,19,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Electra Street, Abu Dhabi",55000,3,3,Apartment,1750,31.428571428571427,Low,Yearly,Unfurnished,For Rent,2023-11-03,170,Electra Street,Abu Dhabi,24.4650344,54.337592
"Mohammed Bin Zayed City, Abu Dhabi",55000,2,2,Apartment,1700,32.35294117647059,Low,Yearly,Unfurnished,For Rent,2024-03-29,23,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Shakhbout City, Abu Dhabi",28000,0,1,Apartment,899,31.14571746384872,Low,Yearly,Unfurnished,For Rent,2024-03-30,22,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Navy Gate, Abu Dhabi",45000,1,2,Apartment,1080,41.66666666666666,Low,Yearly,Unfurnished,For Rent,2024-03-28,24,Navy Gate,Abu Dhabi,,
"Marina Bay By DAMAC, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",58000,1,2,Apartment,850,68.23529411764706,Low,Yearly,Unfurnished,For Rent,2024-03-29,23,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Water's Edge, Yas Island, Abu Dhabi",65000,1,1,Apartment,689,94.33962264150944,Low,Yearly,Unfurnished,For Rent,2024-03-27,25,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Al Falah Street, Abu Dhabi",200000,5,6,Villa,7500,26.666666666666668,High,Yearly,Unfurnished,For Rent,2024-03-28,24,Al Falah Street,Abu Dhabi,24.2801159,55.7670807
"Electra Street, Abu Dhabi",90000,2,3,Apartment,1500,60.0,Medium,Yearly,Unfurnished,For Rent,2024-03-28,24,Electra Street,Abu Dhabi,24.4650344,54.337592
"Al Rayyana, Khalifa City, Abu Dhabi",118000,3,5,Apartment,2200,53.63636363636363,Medium,Yearly,Unfurnished,For Rent,2024-04-02,19,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Water's Edge, Yas Island, Abu Dhabi",57000,1,1,Apartment,689,82.72859216255442,Low,Yearly,Unfurnished,For Rent,2024-03-27,25,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Al Khalidiyah, Abu Dhabi",51000,2,2,Apartment,1700,30.0,Low,Yearly,Unfurnished,For Rent,2024-03-29,23,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Marina Heights II, Marina Heights, Marina Square, Al Reem Island, Abu Dhabi",92000,2,3,Apartment,1356,67.84660766961652,Medium,Yearly,Unfurnished,For Rent,2024-04-03,18,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Hills Villas, Hills Abu Dhabi, Al Maqtaa, Abu Dhabi",300000,5,6,Villa,4500,66.66666666666667,High,Yearly,Unfurnished,For Rent,2024-03-29,23,Al Maqtaa,Abu Dhabi,24.4345654,54.4543861
"Noya, Yas Island, Abu Dhabi",180000,3,4,Townhouse,1816,99.11894273127751,High,Yearly,Unfurnished,For Rent,2024-03-27,25,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Madinat Al Riyadh, Abu Dhabi",170000,5,9,Villa,5000,34.0,High,Yearly,Unfurnished,For Rent,2024-04-04,17,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Mayan, Yas Island, Abu Dhabi",375000,4,5,Apartment,3100,120.96774193548389,High,Yearly,Unfurnished,For Rent,2024-04-04,17,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Noya, Yas Island, Abu Dhabi",200000,3,4,Townhouse,1752,114.15525114155253,High,Yearly,Unfurnished,For Rent,2024-03-27,25,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Madinat Al Riyadh, Abu Dhabi",120000,5,5,Apartment,3000,40.0,Medium,Yearly,Unfurnished,For Rent,2024-03-27,25,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Sea Side Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",105000,3,4,Apartment,1473,71.28309572301426,Medium,Yearly,Unfurnished,For Rent,2024-03-27,25,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Madinat Al Riyadh, Abu Dhabi",30000,1,2,Apartment,1150,26.08695652173913,Low,Yearly,Unfurnished,For Rent,2024-03-27,25,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Al Reem Island, Abu Dhabi",58888,0,1,Apartment,420,140.2095238095238,Low,Yearly,Furnished,For Rent,2024-01-11,101,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Madinat Al Riyadh, Abu Dhabi",35000,1,2,Apartment,700,50.0,Low,Yearly,Unfurnished,For Rent,2024-04-04,17,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Noya, Yas Island, Abu Dhabi",150000,2,3,Townhouse,1335,112.35955056179776,High,Yearly,Unfurnished,For Rent,2024-03-27,25,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Etihad Towers, Corniche Road, Abu Dhabi",243000,3,4,Apartment,1636,148.53300733496332,High,Yearly,Furnished,For Rent,2024-02-27,54,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Al Reem Bay Towers, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",135000,3,4,Apartment,2400,56.25,Medium,Yearly,Unfurnished,For Rent,2023-12-12,131,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Jowhara Tower, Corniche Area, Abu Dhabi",100000,1,2,Apartment,900,111.11111111111111,Medium,Yearly,Furnished,For Rent,2024-03-26,26,Corniche Area,Abu Dhabi,24.484107,54.35067
"AD One Tower, Capital Centre, Abu Dhabi",160000,3,4,Apartment,2103,76.08178792201616,High,Yearly,Unfurnished,For Rent,2024-03-29,23,Capital Centre,Abu Dhabi,24.4191359,54.4400422
"Al Bahia, Abu Dhabi",250000,6,6,Villa,10000,25.0,High,Yearly,Unfurnished,For Rent,2024-03-27,25,Al Bahia,Abu Dhabi,24.5140484,54.66308214538901
"Meera MAAM Residence, Corniche Area, Abu Dhabi",75000,0,1,Apartment,700,107.14285714285714,Medium,Yearly,Furnished,For Rent,2024-03-26,26,Corniche Area,Abu Dhabi,24.484107,54.35067
"Water's Edge, Yas Island, Abu Dhabi",100000,1,1,Apartment,700,142.85714285714286,Medium,Yearly,Furnished,For Rent,2024-04-02,19,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Ansam 4, Ansam, Yas Island, Abu Dhabi",70000,0,1,Apartment,508,137.79527559055117,Medium,Yearly,Furnished,For Rent,2024-03-25,27,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Al Mushrif, Abu Dhabi",37900,0,1,Apartment,500,75.8,Low,Yearly,Unfurnished,For Rent,2024-03-28,24,Al Mushrif,Abu Dhabi,24.44108515,54.38421822124704
"Khalifa City, Abu Dhabi",60000,2,2,Apartment,2250,26.666666666666668,Low,Yearly,Unfurnished,For Rent,2024-03-27,25,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Burj Al Shams, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",71995,2,3,Apartment,1310,54.958015267175576,Medium,Yearly,Unfurnished,For Rent,2024-03-22,30,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Khalifa City, Abu Dhabi",32000,0,1,Apartment,700,45.71428571428572,Low,Yearly,Unfurnished,For Rent,2023-09-24,210,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Reflection, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",45000,0,1,Apartment,451,99.77827050997784,Low,Yearly,Unfurnished,For Rent,2024-03-24,28,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Mina Road, Tourist Club Area (TCA), Abu Dhabi",47000,1,1,Apartment,950,49.47368421052632,Low,Yearly,Unfurnished,For Rent,2024-03-26,26,Tourist Club Area (TCA),Abu Dhabi,24.495946,54.381815
"Lafzaeyya Tower, Sheikh Khalifa Bin Zayed Street, Abu Dhabi",80000,3,3,Apartment,1378,58.05515239477504,Medium,Yearly,Unfurnished,For Rent,2023-09-20,214,Sheikh Khalifa Bin Zayed Street,Abu Dhabi,24.514535,54.3895051
"Al Sana 2, Al Sana, Al Muneera, Al Raha Beach, Abu Dhabi",73000,1,2,Apartment,818,89.24205378973105,Medium,Yearly,Unfurnished,For Rent,2024-03-25,27,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Karamah, Abu Dhabi",130000,3,4,Villa,3230,40.247678018575854,Medium,Yearly,Unfurnished,For Rent,2024-03-30,22,Al Karamah,Abu Dhabi,24.4653001,54.371509
"Khalidiyah Street, Al Khalidiyah, Abu Dhabi",100000,4,5,Apartment,2325,43.01075268817204,Medium,Yearly,Unfurnished,For Rent,2024-03-20,32,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Shakhbout City, Abu Dhabi",48000,2,2,Apartment,1200,40.0,Low,Yearly,Unfurnished,For Rent,2024-03-25,27,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Al Muroor, Abu Dhabi",61900,1,1,Apartment,940,65.85106382978724,Low,Yearly,Unfurnished,For Rent,2024-03-23,29,Al Muroor,Abu Dhabi,24.4725056,54.376269
"RDK Towers, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",74995,1,2,Apartment,815,92.01840490797548,Medium,Yearly,Unfurnished,For Rent,2024-03-23,29,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Bahia, Abu Dhabi",150000,6,7,Villa,7636,19.64379256155055,High,Yearly,Unfurnished,For Rent,2024-03-22,30,Al Bahia,Abu Dhabi,24.5140484,54.66308214538901
"Al Shamkha, Abu Dhabi",80000,3,3,Villa,3000,26.666666666666668,Medium,Yearly,Unfurnished,For Rent,2024-03-25,27,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Abu Dhabi National Exhibition Centre ADNEC, Capital Centre, Abu Dhabi",61900,1,1,Apartment,920,67.28260869565217,Low,Yearly,Unfurnished,For Rent,2024-03-23,29,Capital Centre,Abu Dhabi,24.4191359,54.4400422
"Water's Edge, Yas Island, Abu Dhabi",120000,3,4,Apartment,1453,82.58774948382657,Medium,Yearly,Unfurnished,For Rent,2024-03-22,30,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Tourist Club Area (TCA), Abu Dhabi",45000,2,1,Apartment,1250,36.0,Low,Yearly,Unfurnished,For Rent,2024-01-07,105,Tourist Club Area (TCA),Abu Dhabi,24.495946,54.381815
"Park View, Saadiyat Island, Abu Dhabi",135000,2,3,Apartment,1301,103.7663335895465,Medium,Yearly,Unfurnished,For Rent,2024-03-22,30,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Al Raha Beach, Abu Dhabi",89000,2,4,Apartment,1550,57.41935483870968,Medium,Yearly,Unfurnished,For Rent,2024-03-28,24,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Dana, Al Raha Beach, Abu Dhabi",115000,2,3,Apartment,1915,60.052219321148826,Medium,Yearly,Unfurnished,For Rent,2024-03-22,30,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Dana, Al Raha Beach, Abu Dhabi",220000,3,5,Apartment,4316,50.97312326227989,High,Yearly,Unfurnished,For Rent,2024-03-22,30,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Khalifa City, Abu Dhabi",350000,9,10,Villa,19766,17.707173935039968,High,Yearly,Unfurnished,For Rent,2023-09-14,220,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Mohammed Villas 24, Mohammed Bin Zayed City, Abu Dhabi",70000,2,2,Apartment,1600,43.75,Medium,Yearly,Unfurnished,For Rent,2024-03-23,29,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Noya, Yas Island, Abu Dhabi",150000,2,4,Townhouse,1816,82.59911894273128,High,Yearly,Unfurnished,For Rent,2024-03-21,31,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Al Falah Street, Abu Dhabi",70000,2,2,Apartment,1250,56.0,Medium,Yearly,Unfurnished,For Rent,2024-03-22,30,Al Falah Street,Abu Dhabi,24.2801159,55.7670807
"Al Mushrif, Abu Dhabi",37900,0,1,Apartment,470,80.63829787234043,Low,Yearly,Unfurnished,For Rent,2024-03-23,29,Al Mushrif,Abu Dhabi,24.44108515,54.38421822124704
"Al Dana, Al Raha Beach, Abu Dhabi",72000,1,2,Apartment,1108,64.98194945848375,Medium,Yearly,Unfurnished,For Rent,2024-03-22,30,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
